State_Name,District_Name,Latitude,Longitude,Crop_Year,Season,Crop,Area (hectare),Production (Tonnes),Rain,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Humidity,Humidity_1,Humidity_2,Humidity_3,Humidity_4,Humidity_5,Sunlight,Sunlight_1,Sunlight_2,Sunlight_3,Sunlight_4,Sunlight_5,Temperature,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,AESR_0,AESR_1,AESR_2,AESR_3,AESR,Crop_Yield_3,Crop_Yield_2,Crop_Yield_1,Crop_Yield
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,1997,Rabi,Masoor,114,74.0,0.0005281083285808,0.0,0.00029351935,0.00016999245,6.4596534e-05,0.0010471418,249.67794799804688,50.73027,54.09362,47.050137,44.861115,59.770977,74020493.0,12843935.0,13139554.0,15776088.0,18097360.0,12598432.0,1465.3834228515625,290.30264,289.33896,292.05505,298.51056,294.65097,0,0,1,1,11.0,0.0,0.0,0.0,0.6491228070175439
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,1998,Rabi,Masoor,168,171.0,0.0064755044877529,0.002494324,0.0004771091,0.00066183135,0.0017950982,0.00013372675,313.4133186340332,72.917496,65.77625,58.136326,56.812267,57.32333,67513140.0,9971718.0,12777564.0,14824552.0,17340874.0,12383066.0,1460.1911926269531,288.83865,288.65485,292.59143,295.4553,296.00946,0,0,1,1,11.0,0.0,0.0,0.0,1.0178571428571428
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2000,Rabi,Masoor,203,180.0,0.0014494583010673,0.00017565861,0.00010539591,0.0003547147,0.00079895556,0.0,272.6088752746582,57.947,62.004547,56.16633,42.23404,53.562763,73751287.0,12231024.0,13100612.0,15642669.0,18884326.0,13505946.0,1465.5445556640625,291.2957,289.54907,290.73083,298.91562,296.06644,0,0,1,1,11.0,0.0,0.0,0.0,0.8866995073891626
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2001,Rabi,Masoor,213,240.0,0.0005360431969165,2.4933368e-05,5.5532902e-05,0.00021532178,0.00024025515,3.8534403e-05,253.98299407958984,53.127186,58.459297,50.611477,38.22227,57.27136,73662229.0,12442664.0,13242496.0,15675855.0,18795268.0,13801905.0,1468.1128845214844,290.5942,288.86047,293.3116,299.28015,295.6075,0,0,1,1,11.0,0.6491228070175439,1.0178571428571428,0.8866995073891626,1.1267605633802815
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2002,Rabi,Masoor,263,248.0,0.0023050755262374,0.0,0.0008964166,0.0012114644,0.00015866011,3.8534403e-05,283.8101463317871,59.26363,63.792645,61.85358,41.628933,58.83424,72447582.0,12573035.0,12145013.0,14973885.0,18953744.0,13581460.0,1468.5352783203125,290.95786,289.80322,292.39423,299.77246,295.22382,0,0,1,1,11.0,1.0178571428571428,0.8866995073891626,1.1267605633802815,0.9429657794676806
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2003,Rabi,Masoor,254,285.0,0.0034564733505249,0.000768356,0.0005802363,0.0016251057,0.00044424087,0.0,316.80017852783203,57.8777,76.192986,70.07015,53.8251,50.607765,70436826.0,12177521.0,12067468.0,14253969.0,18356408.0,14102603.0,1463.8117065429688,291.57077,286.8993,292.20728,297.91055,295.1909,0,0,1,1,11.0,0.8866995073891626,1.1267605633802815,0.9429657794676806,1.1220472440944882
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2006,Rabi,Masoor,257,220.0,0.0007785558700561,0.0,0.0,0.0,0.00077855587,8.0462545e-05,261.06731033325195,54.222317,54.518063,53.081398,45.800327,57.1439,74404832.0,12575744.0,13769058.0,15938966.0,17992048.0,13171724.0,1472.5074768066406,290.68857,290.23587,297.48544,299.31265,296.1301,0,0,1,1,11.0,1.1267605633802815,0.9429657794676806,1.1220472440944882,0.8560311284046692
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2007,Rabi,Masoor,279,243.0,0.0036570616066455,0.0001257956,0.0,0.0024535246,0.0009972788,3.966689e-05,289.35880279541016,58.298428,51.45912,70.30774,52.149612,60.331535,70854013.0,12167701.0,13542857.0,13362031.0,18609700.0,13273650.0,1468.7542724609375,291.946,290.29062,292.4886,297.89896,296.35574,0,0,1,1,11.0,0.9429657794676806,1.1220472440944882,0.8560311284046692,0.8709677419354839
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2008,Rabi,Masoor,210,183.0,0.0006890334188938,7.933006e-05,7.592887e-05,0.00044877455,4.5333058e-05,1.7002225e-05,271.46672439575195,57.307243,55.167717,52.31419,46.34604,58.079403,72178373.0,12246600.0,12510728.0,15475727.0,18671668.0,13529989.0,1469.833251953125,290.77136,290.16287,291.47153,301.07175,296.73456,0,0,1,1,11.0,1.1220472440944882,0.8560311284046692,0.8709677419354839,0.8714285714285714
Uttar Pradesh,AMBEDKAR NAGAR,26.40349795,82.60728149,2009,Rabi,Masoor,674,537.0,0.0003048591315746,2.2687018e-06,5.666539e-05,2.7198344e-05,0.00020172447,0.0001087971,277.3532066345215,66.16852,65.43349,49.10923,38.56257,57.553493,73160725.0,11713944.0,12841564.0,16306036.0,18769192.0,12438601.0,1476.8268737792969,292.73563,291.60638,294.813,300.93732,295.71255,0,0,1,1,11.0,0.8560311284046692,0.8709677419354839,0.8714285714285714,0.7967359050445104
