Latitude,Longitude,YEAR,Rain,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Humidity,Humidity_1,Humidity_2,Humidity_3,Humidity_4,Humidity_5,Sunlight,Sunlight_1,Sunlight_2,Sunlight_3,Sunlight_4,Sunlight_5,Temperature,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,AESR_0,AESR_1,AESR_2,AESR_3,AESR,Crop_Yield_3,Crop_Yield_2,Crop_Yield_1,Crop_Yield
28.8638424,78.80577833091104,1991,0.0245103221386671,0.0028116405,0.0068812035,0.008609436,0.0062080417,0.0,350.52649688720703,56.9521,71.49321,84.01358,79.87312,58.194485,77548289.0,19009956.0,15327748.0,13023745.0,14302392.0,15884448.0,1517.7565002441406,306.6655,305.24603,302.66437,301.90945,301.27115,0,0,0,1,9.1,0.8461538461538461,0.6538461538461539,0.8387909319899244,0.40816326530612246
28.8638424,78.80577833091104,1992,0.0291125196963548,0.0005632341,0.0071180556,0.011892512,0.0047948584,0.004743859,349.14551544189453,44.81038,72.98679,84.39347,79.55386,67.40101,75548369.0,19533808.0,15202457.0,12041055.0,14239408.0,14531641.0,1516.7215881347656,308.2982,303.75354,302.22504,302.09195,300.35287,0,0,0,1,9.1,0.6538461538461539,0.8387909319899244,0.40816326530612246,0.96
28.8638424,78.80577833091104,1993,0.0315422490239143,0.0035822615,0.009088809,0.008731829,0.010131415,7.934868e-06,364.56643295288086,57.818302,79.49199,78.38325,85.38219,63.490707,75562592.0,18470526.0,13875725.0,15336891.0,12072886.0,15806564.0,1515.5086364746094,306.50836,303.37656,303.67432,300.86655,301.08286,0,0,0,1,9.1,0.8387909319899244,0.40816326530612246,0.96,1.0625
28.8638424,78.80577833091104,1994,0.0296077579259872,0.003406603,0.011406342,0.013515351,0.0012794621,0.0,340.8720169067383,50.39369,81.537476,85.12232,71.25314,52.565388,74212833.0,17599922.0,12468061.0,11706832.0,16560004.0,15878014.0,1516.5582275390625,307.90292,303.14908,302.24997,302.1173,301.13895,0,0,0,1,9.1,0.40816326530612246,0.96,1.0625,0.6666666666666667
28.8638424,78.80577833091104,1995,0.026748526841402,0.0024931915,0.007999739,0.011457337,0.0047506616,4.7598034e-05,356.6307601928711,49.4619,80.93113,86.79905,80.9336,58.50508,73051010.0,19265616.0,13229629.0,10367910.0,14844869.0,15342986.0,1516.7687377929688,308.74194,302.91495,301.5992,302.14624,301.3664,0,0,0,1,9.1,0.96,1.0625,0.6666666666666667,0.7142857142857143
28.8638424,78.80577833091104,1996,0.0422969572246074,0.011220485,0.009150004,0.016243128,0.0055235475,0.0001597926,386.1572189331055,65.84308,83.34537,88.49681,84.918144,63.553818,65936840.0,15780828.0,12905903.0,9765496.0,12826665.0,14657948.0,1510.1819763183594,304.81738,302.80368,301.1354,301.317,300.10852,0,0,0,1,9.1,1.0625,0.6666666666666667,0.7142857142857143,
28.8638424,78.80577833091104,1997,0.0261841546744108,0.0022903346,0.012897721,0.008053001,0.0020659491,0.0008771494,380.7978820800781,58.70307,83.25751,82.19208,81.89014,74.75509,72718480.0,18427520.0,12394918.0,13915005.0,14036233.0,13944804.0,1510.4263610839844,305.54425,302.97684,302.57312,301.75723,297.57492,0,0,0,1,9.1,0.6666666666666667,0.7142857142857143,,
28.8638424,78.80577833091104,1998,0.035046312958002,0.004825454,0.011421073,0.008987948,0.005341094,0.0044707432,385.5001335144043,57.951946,83.46416,86.12093,80.417595,77.5455,69100952.0,17180026.0,12103701.0,11854473.0,14302731.0,13660021.0,1515.3221435546875,306.7839,303.09033,302.2139,302.8028,300.4312,0,0,0,1,9.1,0.7142857142857143,,,
28.8638424,78.80577833091104,1999,0.0337555184960365,0.0031130873,0.010384133,0.009240666,0.009004947,0.002012685,384.189697265625,57.17855,80.552475,83.2043,86.76564,76.48873,71569528.0,18102780.0,13553693.0,13328507.0,12263870.0,14320678.0,1512.8326416015625,306.03967,303.2666,302.57266,301.2133,299.74042,0,0,0,1,9.1,,,,
28.8638424,78.80577833091104,2000,0.027714068070054,0.00812893,0.011833582,0.0059734564,0.0017780997,0.0,387.0630111694336,76.48873,84.3118,83.23276,79.027954,64.00177,71366690.0,15376510.0,11537520.0,13290581.0,15556320.0,15605759.0,1512.4186706542969,303.685,302.29047,302.5473,302.17163,301.72427,0,0,0,1,9.1,,,,
28.8638424,78.80577833091104,2001,0.0228002220392227,0.007963473,0.009527383,0.0044004805,0.0005983673,0.00031051785,371.3228378295898,74.66723,82.64374,81.28133,70.33497,62.395576,76332286.0,16054776.0,13216422.0,15008764.0,17033740.0,15018584.0,1515.0964965820312,303.73398,303.12772,303.12418,303.44955,301.66107,0,0,0,1,9.1,,,,0.75
28.8638424,78.80577833091104,2002,0.024587383493781,0.0019571558,0.0032422803,0.009262199,0.009963691,0.00016205758,359.8406677246094,60.997276,62.93139,82.528656,83.769806,69.61354,76325851.0,18223668.0,17445508.0,12441648.0,12847321.0,15367706.0,1516.549774169922,306.07037,306.8649,302.66168,300.62708,300.32574,0,0,0,1,9.1,,,0.75,
28.8638424,78.80577833091104,2003,0.0383373200893402,0.002496589,0.014978401,0.008327253,0.012531675,3.40119e-06,378.98503494262695,58.0992,83.61389,84.87978,86.64189,65.75027,69252995.0,18527076.0,11103742.0,13078602.0,10640503.0,15903072.0,1512.65234375,306.66684,302.35056,302.49432,300.8327,300.30792,0,0,0,1,9.1,,0.75,,1.0
28.8638424,78.80577833091104,2004,0.0269071776419878,0.002675645,0.005237963,0.008033736,0.0072019175,0.0037579164,369.43945693969727,62.377018,74.35292,82.07452,76.21155,74.423454,77193749.0,18473574.0,15529569.0,13633947.0,15369738.0,14186921.0,1513.5198669433594,305.28964,303.9494,302.93988,302.5424,298.79855,0,0,0,1,9.1,0.75,,1.0,0.75
28.8638424,78.80577833091104,2005,0.0272788926959037,0.0036162585,0.01131228,0.003696721,0.008464377,0.00018925592,357.52790451049805,42.776035,83.46292,79.15665,80.65023,71.48207,75817576.0,18832854.0,13137861.0,15410711.0,13048126.0,15388024.0,1517.5249938964844,308.5688,302.69553,303.62268,302.2308,300.4072,0,0,0,1,9.1,,1.0,0.75,1.1538461538461537
28.8638424,78.80577833091104,2006,0.0262453537434339,0.007989539,0.010917902,0.00401517,0.0032003485,0.00012239441,360.0312309265137,63.010582,80.65889,77.74102,76.08904,62.531696,76963482.0,17905022.0,12763003.0,15363981.0,15773717.0,15157759.0,1517.219207763672,305.2972,303.48514,303.66187,302.81747,301.95752,0,0,0,1,9.1,1.0,0.75,1.1538461538461537,1.352941176470588
28.8638424,78.80577833091104,2007,0.0267349258065223,0.004827723,0.011600129,0.007537365,0.00268358,8.612871e-05,361.8440742492676,62.24956,79.542725,80.990524,79.17026,59.891006,73716408.0,17068958.0,13950561.0,12860527.0,14202836.0,15633526.0,1517.1520080566406,306.13223,303.59644,303.3267,302.69107,301.40558,0,0,0,1,9.1,0.75,1.1538461538461537,1.352941176470588,0.8333333333333334
28.8638424,78.80577833091104,2008,0.048221681267023,0.012006972,0.010004489,0.020443017,0.005082708,0.000684496,399.5425567626953,77.96128,83.77971,86.02812,80.3978,71.37565,66959488.0,13700656.0,12906580.0,10711614.0,14993187.0,14647451.0,1511.4776916503906,303.09836,302.74982,302.16095,302.3265,301.14206,0,0,0,1,9.1,1.1538461538461537,1.352941176470588,0.8333333333333334,1.0
28.8638424,78.80577833091104,2009,0.0282138381153345,0.00040004402,0.0055994764,0.009499051,0.007139588,0.0055756792,336.82807540893555,39.233257,72.92368,80.106995,80.684875,63.879265,78127676.0,20682762.0,15518056.0,13963429.0,13482920.0,14480509.0,1520.6386108398438,308.839,304.86188,303.6236,302.7022,300.61194,0,0,0,1,9.1,1.352941176470588,0.8333333333333334,1.0,0.5
28.8638424,78.80577833091104,2010,0.0396893080323934,0.0010222085,0.015930345,0.010619853,0.011915177,0.00020172447,366.175106048584,48.041325,81.42734,85.368576,86.20261,65.13526,68178200.0,19463036.0,12548654.0,11173837.0,9930068.0,15062605.0,1515.8224487304688,307.60513,303.4424,302.52548,300.72812,301.5213,0,0,0,1,9.1,0.8333333333333334,1.0,0.5,1.0
28.8638424,78.80577833091104,2011,0.0361909084022045,0.006601285,0.0120795015,0.013074512,0.004354015,8.159503e-05,375.1316680908203,67.40843,83.82549,83.82673,79.187584,60.88343,70825568.0,16805508.0,12163637.0,12035637.0,14631874.0,15188912.0,1513.7028198242188,304.8236,302.59003,302.48633,302.4182,301.38464,0,0,0,1,9.1,1.0,0.5,1.0,1.0
27.91263315,79.74656294869826,1982,0.0287317428737878,0.0028377026,0.00721325,0.00969284,0.008876888,0.00011106208,346.5060577392578,55.66764,68.02344,85.87097,74.369,62.575005,76934362.0,18576516.0,14544848.0,12459934.0,16037506.0,15315558.0,1518.281280517578,306.63165,305.3404,302.43558,302.8126,301.06107,0,1,0,0,4.3,0.3846153846153846,1.0,0.6530612244897959,0.56
27.91263315,79.74656294869826,1983,0.0429077874869108,0.004577268,0.009973891,0.011688525,0.014106918,0.0025611855,364.27811431884766,43.170776,80.53515,86.05535,85.77322,68.74362,69914330.0,18319500.0,13835767.0,11572060.0,11169435.0,15017568.0,1515.6261596679688,308.2857,303.65384,302.21255,301.38245,300.0916,0,1,0,0,4.3,1.0,0.6530612244897959,0.56,0.5227272727272726
27.91263315,79.74656294869826,1984,0.0266680642962455,0.0048061907,0.0105824545,0.0071679205,0.0041080974,3.40119e-06,364.41918182373047,67.32057,81.26647,81.829506,79.10344,54.899193,72688005.0,16542734.0,13306496.0,12715935.0,14307133.0,15815707.0,1513.8034057617188,305.595,302.7872,302.5682,301.20972,301.64328,0,1,0,0,4.3,0.6530612244897959,0.56,0.5227272727272726,0.6279069767441862
27.91263315,79.74656294869826,1985,0.0414492730051279,0.0016228408,0.010862373,0.0077436194,0.015001066,0.006219374,367.7701568603516,47.181305,80.74428,82.72541,81.66369,75.455475,69192380.0,19238866.0,11962494.0,12980739.0,12822263.0,12188018.0,1513.6631774902344,308.47754,302.33185,302.77652,301.47147,298.6058,0,1,0,0,4.3,0.56,0.5227272727272726,0.6279069767441862,0.7222222222222222
27.91263315,79.74656294869826,1986,0.0271542388945817,0.0038145818,0.010784177,0.005028311,0.0066647492,0.0008624196,360.0374183654785,53.859745,80.59702,78.290436,74.62887,72.66135,75167416.0,17422820.0,12609945.0,14766647.0,15558013.0,14809991.0,1514.9638671875,306.82886,302.9221,303.32358,302.35635,299.533,0,1,0,0,4.3,0.5227272727272726,0.6279069767441862,0.7222222222222222,0.5454545454545454
27.91263315,79.74656294869826,1987,0.0141805857419967,9.179488e-05,0.0023266003,0.00619331,0.0051779,0.0003909804,309.57726669311523,34.72899,63.198673,74.423454,77.786804,59.439346,83939156.0,20502614.0,17635816.0,15648087.0,14821166.0,15331473.0,1526.634765625,310.64883,306.58093,304.3313,303.3423,301.7314,0,1,0,0,4.3,0.6279069767441862,0.7222222222222222,0.5454545454545454,0.5789473684210527
27.91263315,79.74656294869826,1988,0.0320658199489116,0.0018766932,0.014836742,0.009733638,0.005525816,9.293109e-05,364.2855339050293,53.8251,87.12202,86.0405,79.82486,57.47306,68835132.0,18080092.0,9709962.0,10380439.0,14828615.0,15836024.0,1515.2633972167969,306.0392,302.11377,302.07236,303.2528,301.78525,0,1,0,0,4.3,0.7222222222222222,0.5454545454545454,0.5789473684210527,1.1714285714285713
27.91263315,79.74656294869826,1989,0.0258838441222906,0.00201042,0.009500185,0.0077708177,0.0065627545,3.966689e-05,366.4300155639648,58.902298,76.54318,83.805695,82.76377,64.41507,73293466.0,17574524.0,13576042.0,13020020.0,13202877.0,15920003.0,1515.3030090332031,306.2649,303.5083,302.2059,301.90143,301.4225,0,1,0,0,4.3,0.5454545454545454,0.5789473684210527,1.1714285714285713,1.0547945205479452
27.91263315,79.74656294869826,1990,0.0335209313780069,0.00408883,0.014877539,0.008327253,0.0061049145,0.00012239441,371.6420974731445,52.247368,84.4603,84.22766,85.73733,64.969444,68868654.0,17365592.0,10749540.0,12768760.0,12297733.0,15687029.0,1514.0989685058594,307.67456,302.37057,302.19833,301.32635,300.52914,0,1,0,0,4.3,0.5789473684210527,1.1714285714285713,1.0547945205479452,0.568421052631579
27.91263315,79.74656294869826,1991,0.0251528844237327,0.0016092435,0.0066760816,0.01182225,0.0050453097,0.0,349.9015884399414,55.083572,72.56483,85.21884,79.78403,57.25032,74699097.0,18476620.0,14660996.0,11624547.0,13886222.0,16050712.0,1517.6737060546875,306.96014,304.99588,302.28336,301.90723,301.5271,0,1,0,0,4.3,1.1714285714285713,1.0547945205479452,0.568421052631579,0.9931693989071038
27.91263315,79.74656294869826,1992,0.0255461279302835,0.0011842661,0.00442088,0.012998583,0.0045160726,0.0024263263,351.7107162475586,46.55269,70.97843,84.33903,79.68751,70.15306,73746546.0,19329956.0,14305778.0,11608631.0,14046392.0,14455789.0,1516.6027526855469,308.21628,303.92538,302.19965,302.055,300.20645,0,1,0,0,4.3,1.0547945205479452,0.568421052631579,0.9931693989071038,0.8757687576875768
27.91263315,79.74656294869826,1993,0.026124095544219,0.004707597,0.008241124,0.0046361983,0.008525575,1.3601035e-05,366.4844665527344,59.78954,78.87451,78.83615,86.8238,62.160465,71980280.0,17588070.0,13603809.0,14365715.0,10583614.0,15839072.0,1515.1276245117188,306.3152,303.55414,303.35785,300.59323,301.30722,0,1,0,0,4.3,0.568421052631579,0.9931693989071038,0.8757687576875768,0.7039199332777314
27.91263315,79.74656294869826,1994,0.0247143115848302,0.0028229728,0.009960292,0.010228876,0.0016999021,2.2687018e-06,341.6874809265137,53.46748,81.18356,85.399506,70.46613,51.1708,72576936.0,16629084.0,12405754.0,11242578.0,16283009.0,16016511.0,1516.4353942871094,307.60245,303.12952,302.09952,302.26154,301.34238,0,1,0,0,4.3,0.9931693989071038,0.8757687576875768,0.7039199332777314,0.7541133455210238
27.91263315,79.74656294869826,1995,0.0216204896569252,0.0019356236,0.0058102645,0.009063877,0.0047687925,4.1931868e-05,363.07532501220703,53.441494,80.431206,86.66045,82.047295,60.494877,71259347.0,18835902.0,12709501.0,10314407.0,14009820.0,15389717.0,1516.1375732421875,308.3124,302.91495,301.55023,301.82578,301.5342,0,1,0,0,4.3,0.8757687576875768,0.7039199332777314,0.7541133455210238,1.1101783840503674
27.91263315,79.74656294869826,1996,0.0391419399529695,0.010036221,0.010538258,0.012716398,0.0049319826,0.00091908127,391.1032409667969,66.56945,83.302055,89.10191,85.1347,66.995125,63026021.0,15165547.0,11895785.0,9442786.0,12425056.0,14096847.0,1509.7872009277344,304.87793,302.56732,300.99475,301.3148,300.0324,0,1,0,0,4.3,0.7039199332777314,0.7541133455210238,1.1101783840503674,0.866546438232642
27.91263315,79.74656294869826,1997,0.0275837425142526,0.0034349374,0.011649994,0.007961206,0.0037363842,0.00080122054,382.0674896240234,57.928436,83.302055,82.45812,82.715515,75.66336,70908531.0,17850504.0,12521564.0,13509671.0,12904210.0,14122582.0,1510.4655151367188,305.85895,303.004,302.41687,301.47992,297.70578,0,1,0,0,4.3,0.7541133455210238,1.1101783840503674,0.866546438232642,0.9016189290161893
27.91263315,79.74656294869826,1998,0.0303103886544704,0.0048719198,0.009784635,0.010959834,0.0033975393,0.0012964606,384.2552757263184,57.465633,83.61141,87.51181,80.894005,74.772415,65759403.0,16106586.0,11805711.0,10045878.0,13951577.0,13849651.0,1515.5010986328125,306.99844,302.94568,301.95798,302.6679,300.9311,0,1,0,0,4.3,1.1101783840503674,0.866546438232642,0.9016189290161893,0.14798206278026907
27.91263315,79.74656294869826,1999,0.0271168332546949,0.0034711994,0.00858677,0.005827263,0.00619331,0.003038291,383.2504806518554,58.16726,80.16392,82.43709,86.17043,76.31178,71022986.0,17662566.0,13198814.0,13678645.0,12435892.0,14047069.0,1513.105010986328,305.95554,303.29776,302.69595,301.34415,299.8116,0,1,0,0,4.3,0.866546438232642,0.9016189290161893,0.14798206278026907,0.35208333333333336
27.91263315,79.74656294869826,2000,0.0237578302621841,0.00717132,0.009048011,0.0059054587,0.0016330406,0.0,386.5309219360352,76.58278,84.24745,83.574295,78.969795,63.1566,68808380.0,14391450.0,11331975.0,12179553.0,15177399.0,15728003.0,1512.3968505859375,303.65564,302.25174,302.3265,302.10306,302.0599,0,1,0,0,4.3,0.9016189290161893,0.14798206278026907,0.35208333333333336,0.6129629629629629
27.91263315,79.74656294869826,2001,0.0208850000053644,0.0060992483,0.008349918,0.004606735,0.0009768791,0.00085221976,376.6116333007813,73.87527,82.13763,81.8691,74.08316,64.64648,73202377.0,15019600.0,12755554.0,14212995.0,16528512.0,14685716.0,1514.3851928710938,303.7104,303.01645,302.93454,303.16245,301.56137,0,1,0,0,4.3,0.14798206278026907,0.35208333333333336,0.6129629629629629,0.796039603960396
27.91263315,79.74656294869826,2002,0.0305211748927831,0.0017361678,0.0040265024,0.014871873,0.009727972,0.00015866011,363.3512725830078,62.094883,63.60084,82.98403,84.3019,70.36961,73748577.0,17458714.0,16781464.0,12051553.0,12060018.0,15396828.0,1516.1687927246094,305.9453,306.69086,302.49167,300.67783,300.36313,0,1,0,0,4.3,0.35208333333333336,0.6129629629629629,0.796039603960396,0.8373205741626795
27.91263315,79.74656294869826,2003,0.0429893843829631,0.0054396875,0.014054788,0.008505175,0.0149840675,5.6661665e-06,382.7530212402344,61.479877,83.874985,85.5579,88.97446,62.865803,65155971.0,17212872.0,11451509.0,11667891.0,8775018.0,16048681.0,1511.8110961914062,306.122,302.38974,302.2406,300.51846,300.54028,0,1,0,0,4.3,0.6129629629629629,0.796039603960396,0.8373205741626795,0.6653171390013495
27.91263315,79.74656294869826,2004,0.0282002426683902,0.008720497,0.0058521964,0.0065264907,0.004875321,0.002225738,375.9087753295898,64.7034,76.94906,82.52371,77.99469,73.737915,75347905.0,17693044.0,14736848.0,13613968.0,14939007.0,14365038.0,1512.871337890625,305.14542,303.5724,302.68973,302.48944,298.97437,0,1,0,0,4.3,0.796039603960396,0.8373205741626795,0.6653171390013495,0.817629179331307
27.91263315,79.74656294869826,2005,0.0258781779557466,0.002878502,0.013055244,0.0038791783,0.0059111267,0.00015412644,355.9068603515625,42.752525,83.28721,78.01325,80.50668,71.34719,73618546.0,18846738.0,12024801.0,15089018.0,12719321.0,14938668.0,1517.4524536132812,308.80338,302.56467,303.5755,302.1173,300.3916,0,1,0,0,4.3,0.8373205741626795,0.6653171390013495,0.817629179331307,1.0789473684210527
27.91263315,79.74656294869826,2006,0.0197052657604217,0.006095849,0.0058861934,0.0039313063,0.0037613176,3.0599535e-05,356.0207061767578,65.51639,80.15526,77.249756,74.29848,58.800827,75409872.0,17076746.0,12563553.0,14614943.0,15741548.0,15413082.0,1517.3701171875,305.2972,303.3525,303.48026,302.91318,302.32697,0,1,0,0,4.3,0.6653171390013495,0.817629179331307,1.0789473684210527,0.929965156794425
27.91263315,79.74656294869826,2007,0.0281549114733934,0.0056686066,0.010979099,0.0076393597,0.0036695227,0.00019832328,366.1862373352051,61.654354,80.1899,80.76655,79.84837,63.72706,70567536.0,17026968.0,12553733.0,12642792.0,13212359.0,15131684.0,1516.6218872070312,306.20035,303.41306,303.223,302.63275,301.15274,0,1,0,0,4.3,0.817629179331307,1.0789473684210527,0.929965156794425,0.7489495798319328
27.91263315,79.74656294869826,2008,0.0397119764238595,0.012756063,0.011270348,0.010823842,0.0040038377,0.0008578859,400.8369064331055,79.00691,84.90206,85.92294,79.97954,71.02545,63090021.0,11735954.0,11429837.0,10491508.0,14540107.0,14892615.0,1511.147430419922,302.8522,302.3826,302.1436,302.50012,301.26892,0,1,0,0,4.3,1.0789473684210527,0.929965156794425,0.7489495798319328,0.5336700336700336
27.91263315,79.74656294869826,2009,0.0279157888144254,0.0010981373,0.0077436194,0.008789625,0.006461894,0.003822513,345.62871170043945,41.573246,76.51348,79.99315,81.29246,66.25638,75979778.0,19974698.0,14864848.0,13299724.0,13499513.0,14340995.0,1519.8765563964844,308.786,304.3932,303.53946,302.716,300.4419,0,1,0,0,4.3,0.929965156794425,0.7489495798319328,0.5336700336700336,0.8874734607218683
27.91263315,79.74656294869826,2010,0.0404406636953353,0.0018404275,0.016891357,0.009754036,0.011800718,0.00015412644,370.5284004211426,51.25247,82.34923,85.991005,85.92913,65.00657,67320462.0,19548708.0,12232717.0,10707889.0,9761432.0,15069716.0,1516.0321044921875,307.64386,303.2942,302.4516,300.9431,301.69934,0,1,0,0,4.3,0.7489495798319328,0.5336700336700336,0.8874734607218683,0.9402985074626865
27.91263315,79.74656294869826,2011,0.0381480641663074,0.0067656096,0.01509626,0.01187098,0.004323419,9.179488e-05,368.68586349487305,66.29969,84.26107,84.02719,78.95742,55.14049,68680379.0,16384935.0,11098662.0,11511446.0,14285461.0,15399875.0,1514.2311706542969,304.9527,302.4725,302.3381,302.45337,302.0145,0,1,0,0,4.3,0.5336700336700336,0.8874734607218683,0.9402985074626865,1.1355140186915889
28.49520765,80.10754080018077,1982,0.0352865625172853,0.0038451776,0.0109485015,0.011442605,0.008974349,7.592887e-05,364.4142303466797,61.203926,72.163895,87.59967,79.0923,64.35444,78124626.0,18681488.0,15009441.0,12746072.0,16016173.0,15671452.0,1516.2252502441406,305.72763,304.91486,302.4961,302.43958,300.6471,0,0,1,1,9.2,0.33333333333333337,1.0,0.6666666666666666,0.5714285714285715
28.49520765,80.10754080018077,1983,0.0518538020551204,0.0033454075,0.015341045,0.014682617,0.015968876,0.0025158562,373.2408561706543,41.84177,82.70314,86.93764,87.53037,74.227936,72501085.0,19492834.0,14147641.0,12246939.0,11380060.0,15233611.0,1515.3960571289062,308.38943,303.46646,302.39017,301.32413,299.82587,0,0,1,1,9.2,1.0,0.6666666666666666,0.5714285714285715,0.7777777777777777
28.49520765,80.10754080018077,1984,0.0390014145523309,0.0148945395,0.009973891,0.008133464,0.0059779882,2.1532178e-05,382.9497795104981,75.76978,85.54057,84.10763,81.802284,55.72951,72674460.0,15434076.0,13175449.0,13281777.0,14712128.0,16071030.0,1511.733154296875,304.21423,302.3323,302.6777,300.9422,301.5667,0,0,1,1,9.2,0.6666666666666666,0.5714285714285715,0.7777777777777777,0.6666666666666667
28.49520765,80.10754080018077,1985,0.0600711274892091,0.0033850707,0.01692762,0.011566132,0.020937122,0.0072551817,387.7497901916504,52.13476,85.10995,86.14692,84.99239,79.36577,70179133.0,20044454.0,12025478.0,12404061.0,12942475.0,12762665.0,1512.0065002441406,307.7725,301.8627,302.6301,301.3348,298.4064,0,0,1,1,9.2,0.5714285714285715,0.7777777777777777,0.6666666666666667,1.0
28.49520765,80.10754080018077,1986,0.0365104954689741,0.007495435,0.013609413,0.008070001,0.0064890925,0.0008465536,378.9417304992676,57.15875,84.9268,82.025024,78.931435,75.89972,75648602.0,17798694.0,12425056.0,14592594.0,15767283.0,15064975.0,1513.0925598144531,306.24664,302.61362,303.12817,301.94016,299.16397,0,0,1,1,9.2,0.7777777777777777,0.6666666666666667,1.0,1.0
28.49520765,80.10754080018077,1987,0.0274749491363763,0.0010641403,0.004669063,0.009466186,0.011175154,0.001100406,340.7928161621094,38.250732,70.44881,79.06508,82.8244,70.2038,84553082.0,21620076.0,17136682.0,15426627.0,14697906.0,15671791.0,1522.505401611328,309.94955,305.34662,303.63605,302.73245,300.84073,0,0,1,1,9.2,0.6666666666666667,1.0,1.0,1.0
28.49520765,80.10754080018077,1988,0.0462860614061355,0.0032887459,0.020181233,0.016916288,0.0058918595,7.934868e-06,377.99633026123047,59.05574,89.05366,88.15775,81.82085,59.908333,69958351.0,18343542.0,9950724.0,10497942.0,14892615.0,16273528.0,1514.217803955078,305.5763,302.059,301.9651,302.98886,301.62857,0,0,1,1,9.2,1.0,1.0,1.0,2.0
28.49520765,80.10754080018077,1989,0.0353239625692367,0.0035777278,0.01522092,0.012188295,0.0042814873,5.5532902e-05,386.5061645507813,64.974396,81.65997,86.44762,85.251015,68.173164,74582611.0,18265996.0,13489015.0,13187639.0,13527957.0,16112004.0,1513.4362182617188,305.4895,303.06897,302.1436,301.67133,301.06284,0,0,1,1,9.2,1.0,1.0,2.0,1.0
28.49520765,80.10754080018077,1990,0.0493900794535875,0.008935817,0.01872045,0.011575198,0.009994289,0.00016432628,386.3947982788086,56.91745,87.51181,86.57136,87.19998,68.1942,71000299.0,17653762.0,11417986.0,13142941.0,12930623.0,15854987.0,1512.9759521484375,307.10437,302.14758,302.27267,301.37708,300.07425,0,0,1,1,9.2,1.0,2.0,1.0,0.5384615384615385
28.49520765,80.10754080018077,1991,0.0518594663590192,0.004398212,0.016452782,0.023128862,0.007879611,0.0,375.7503776550293,64.19728,79.5749,87.375694,84.23632,60.366184,75475904.0,19061088.0,14247874.0,12105055.0,13742984.0,16318903.0,1514.840087890625,305.83136,304.15414,302.35544,301.40158,301.09756,0,0,1,1,9.2,2.0,1.0,0.5384615384615385,1.0
28.49520765,80.10754080018077,1992,0.0386614371091127,0.0026563816,0.01068105,0.016338322,0.0047495253,0.004236158,369.8069763183594,51.152237,76.56917,86.09247,82.51134,73.481766,75448136.0,19824010.0,14522498.0,12068822.0,14286138.0,14746668.0,1514.8249816894531,307.4271,303.4215,302.30115,301.82843,299.8468,0,0,1,1,9.2,1.0,0.5384615384615385,1.0,0.8333333333333334
28.49520765,80.10754080018077,1993,0.0421450994908809,0.00543062,0.009089941,0.011490203,0.016086737,4.7598034e-05,381.55023193359375,65.28128,82.573204,83.78589,87.18141,62.728447,72769613.0,17971732.0,13817481.0,13801566.0,11242916.0,15935918.0,1513.3445129394531,305.52243,303.24347,302.87357,300.7882,300.91684,0,0,1,1,9.2,0.5384615384615385,1.0,0.8333333333333334,0.6818181818181818
28.49520765,80.10754080018077,1994,0.0321836713701486,0.0044741407,0.011884579,0.01349042,0.0023288652,5.6661665e-06,366.9237594604492,58.23532,83.93439,87.95853,77.24605,59.549477,73294482.0,16647031.0,12616040.0,11244610.0,16542057.0,16244744.0,1514.6972045898438,306.84042,303.00266,302.11508,301.836,300.90305,0,0,1,1,9.2,1.0,0.8333333333333334,0.6818181818181818,0.8076923076923076
28.49520765,80.10754080018077,1995,0.0377502888441085,0.004585203,0.011978641,0.0138077345,0.0072857793,9.293109e-05,382.4102592468262,60.476315,85.84127,88.28769,84.358826,63.44616,71606097.0,18799668.0,12323807.0,10819635.0,14162201.0,15500786.0,1514.155029296875,307.30066,302.35056,301.6633,301.61877,301.22174,0,0,1,1,9.2,0.8333333333333334,0.6818181818181818,0.8076923076923076,0.7272727272727272
28.49520765,80.10754080018077,1996,0.0595384910702705,0.012962317,0.016588774,0.0201869,0.009373259,0.00042724237,407.4856643676758,73.15508,86.43896,91.10657,86.95868,69.82638,63852943.0,15665696.0,11982473.0,9536586.0,12391193.0,14276995.0,1508.4981079101562,304.17285,302.46005,300.99475,301.16434,299.70612,0,0,1,1,9.2,0.6818181818181818,0.8076923076923076,0.7272727272727272,0.6829268292682927
28.49520765,80.10754080018077,1997,0.0375247690826654,0.005906593,0.013892731,0.01149587,0.005414754,0.0008148216,394.60394287109375,62.55892,86.885666,84.7845,85.20028,75.174576,72262016.0,18743458.0,12125711.0,13753820.0,12870348.0,14768679.0,1509.4346313476562,305.38446,302.6292,302.3955,301.10513,297.92032,0,0,1,1,9.2,0.8076923076923076,0.7272727272727272,0.6829268292682927,0.8857142857142858
28.49520765,80.10754080018077,1998,0.0443357080221176,0.007316377,0.015369378,0.016154733,0.0040684342,0.0014267862,399.98308181762695,61.224964,87.09356,89.97307,82.8937,78.79779,66307294.0,16812956.0,11429837.0,9918554.0,14143238.0,14002709.0,1514.0740356445312,306.54532,302.61984,301.71182,302.5179,300.67914,0,0,1,1,9.2,0.7272727272727272,0.6829268292682927,0.8857142857142858,0.4230769230769231
